,freq,word
53725,1,"android,@gabrielsherman"
53726,1,gabriel.
53727,1,"me,08-22-2013"
53728,1,"13:29:22,7,3,false,370538185602117632
twitter"
53729,1,"android,@mzk51matt:"
53730,1,gumbel's
53731,1,hbo?
53732,1,@ioicasey:
53733,1,@drjulianxavier:
53734,1,beliefs!
53735,1,#staytrumping
53736,1,@thecoolestemma:
53737,1,@southtguy:
53738,1,"off."""
53739,1,@ari_ana97:
53740,1,wooh!
53741,1,@balloradoboy:
53742,6,gumbel
53743,1,@hbo?
53744,1,(dumb
53745,1,rock)
53746,1,"hbo.,08-22-2013"
53747,1,"02:08:06,11,12,false,370366741026963456
twitter"
53748,1,"android,@adammke:"
53749,1,~1988.
53750,1,@richkowalski31:
53751,1,graduate?energy!
53752,1,us?all
53753,1,@alrightjarret:
53754,3,entrepreneur?
53755,1,@aak1993:
53756,1,aljazeera
53757,1,@zeenazi:
53758,1,indorcer
53759,1,@bradisin:
53760,51,@dannyzuker
53761,1,feuding
53762,1,"zuker?,08-22-2013"
53763,1,"01:49:43,5,11,false,370362111383592960
twitter"
53764,2,"android,@not_that_actor:"
53765,1,done.?
53766,1,christie:
53767,1,http://t.co/uuevm2mnb6
53768,1,@hadas_gold
53769,1,filner
53770,1,@txsi
53771,1,predicament.
53772,1,heatwave
53773,1,pandering--ending
53774,1,http://t.co/5xzigo62pc
53775,1,question'
53776,1,(stop
53777,1,frisk)
53778,1,stopped?
53779,4,@ny_police
53780,1,"kelly,08-21-2013"
53781,1,"16:43:29,27,13,false,370224647519760384
twitter"
53782,1,"client,@jwhitlinger_gmp"
53783,1,@reklaw78
53784,1,..why
53785,1,animosity
53786,1,"gumbel?"""
53787,1,@theteflondante
53788,4,great--thanks!
53789,1,@anniehic
53790,3,egyptian
53791,2,mubarek.
53792,7,ally.
53793,1,w/award
53794,1,http://t.co/xjxfgurzda
53795,1,ann-marie
53796,1,parry:
53797,1,"""plans"
53798,1,"mother"""
53799,1,http://t.co/ftl4mk6kpn
53800,2,bullshit.
53801,1,idea--just
53802,1,subsidized
53803,1,http://t.co/bazfi4ktxg
53804,1,@pegson:
53805,1,http://t.co/926diz3qsq
53806,1,@hercules:
53807,1,ll
53808,1,lanes
53809,1,honour
53810,1,"club.,08-21-2013"
53811,1,"11:21:54,16,15,false,370143719485612032
twitter"
53812,1,"android,@rwgooch:"
53813,1,"rove?"""
53814,1,airtime-spent
53815,1,@bendreyfuss:
53816,1,busines
53817,1,@reklaw78:
53818,1,wikipedia
53819,1,roommates
53820,1,@joebloww79:
53821,1,@jfolds:
53822,1,bryant.
53823,1,@mattjerichoy2j:
53824,1,#hof.
53825,1,wreslemania
53826,2,succesful
53827,1,@mikeambo5:
53828,1,relevancy
53829,1,@johnsim96499126:
53830,1,gumbal
53831,1,anything...
53832,1,@lisariv76873320:
53833,1,gumbel?
53834,1,@anti_fox_news:
53835,1,cruise?
53836,1,etc-why
53837,1,@us_patriot_3888:
53838,1,@realdonaldtrump-
53839,3,trayvon
53840,1,story?will
53841,1,"lane?,08-21-2013"
53842,1,"03:10:47,484,200,false,370020128232341504
twitter"
53843,1,"android,@danscavino:"
53844,1,@jfedkiw:
53845,1,oklahoma.where
53846,1,"anger?,08-21-2013"
53847,1,"03:02:20,198,124,false,370017998087933952
twitter"
53848,1,"android,@sabretooth94:"
53849,1,with??
53850,1,condescending
53851,1,"jerk!"""
53852,1,minutes-on
53853,1,.doing
53854,1,fox-enjoy!
53855,1,@reallucasduffy
53856,1,true--thanks!
53857,1,@dwatts3
53858,2,policy:
53859,11,mitt's
53860,3,16%
53861,1,subways
53862,1,safe.stand
53863,1,reestablish
53864,1,http://t.co/rl0fd2sjjm
53865,1,incentive.
53866,1,mitt?is
53867,1,refund
53868,1,order?
53869,1,.@mattbevin:
53870,1,versed
53871,2,the...
53872,1,http://t.co/eljcpek8hi
53873,1,disaster-they
53874,1,frisk.
53875,2,@the_anti_fox:
53876,2,frisked
53877,1,whine
53878,1,@ukcarioca
53879,1,@subhana_anwar:
53880,1,"page.,08-20-2013"
53881,1,"12:09:24,13,16,false,369793287760396288
twitter"
53882,1,"android,@j_tjohnson"
53883,1,"thanks,08-20-2013"
53884,1,"00:36:14,0,0,false,369618844622815232
twitter"
53885,1,"android,@maestrobeadles"
53886,1,"interesting!,08-20-2013"
53887,1,"00:34:25,0,0,false,369618387523354624
twitter"
53888,1,"client,@cloverc8"
53889,4,"thanks!,08-19-2013"
53890,1,"21:45:55,0,1,false,369575982669115392
twitter"
53891,1,"client,@chuckdhere"
53892,1,"true!,08-19-2013"
53893,1,"21:45:13,0,0,false,369575807984746496
twitter"
53894,1,"client,@mr_smoooth"
53895,1,place-
53896,1,"21:44:38,1,5,false,369575660143919104
twitter"
53897,1,"client,@merryman34"
53898,1,"21:43:59,0,0,false,369575495077081089
twitter"
53899,1,"client,@samtrisi"
53900,1,"21:43:27,2,1,false,369575360662237184
twitter"
53901,1,"client,?tomorrow"
53902,1,yesterday.?
53903,1,"wayne,08-19-2013"
53904,1,"21:21:07,345,154,false,369569740542337024
twitter"
53905,1,http://t.co/7gwqgsntoi
53906,1,"@bizpacreview,08-19-2013"
53907,1,"21:20:40,156,59,false,369569630467014657
twitter"
53908,1,"client,.@ny_police"
53909,1,"nypd.,08-19-2013"
53910,1,"20:04:59,51,33,false,369550581792141312
twitter"
53911,1,"http://t.co/w0mdqpckx4,08-19-2013"
53912,1,"20:04:12,21,15,false,369550384806641664
facebook,#trumpadvice"
53913,1,"http://t.co/f0sjhe80ol,08-19-2013"
53914,1,"19:50:45,20,15,false,369547001265786881
vine"
53915,1,"scene,#trumpvine"
53916,1,egypt-
53917,1,"https://t.co/o15rit7tgn,08-19-2013"
53918,1,"18:17:28,96,72,false,369523525817602048
twitter"
53919,1,"android,@clarko76:"
53920,2,soho.
53921,1,@pollysdaughter
53922,1,everything-billions
53923,3,boyfriend
53924,1,(lover).
53925,1,@ambeylambey:
53926,1,@iamgrizzly1974:
53927,1,crumbling!and
53928,1,united.states
53929,1,egypt-they
53930,1,money..it's
53931,1,stupid.no
53932,1,@howard2lloyd
53933,1,@rayheard:
53934,1,@bat211
53935,2,@capetown58
53936,1,burn.what
53937,1,@irishcigarguy:
53938,1,@brandonmckinney:
53939,1,"macy's,08-18-2013"
53940,1,"19:02:02,5,8,false,369172353470586880
twitter"
53941,1,"android,@bat211:"
53942,7,mubarak
53943,27,brotherhood
53944,1,@josh_dobbs:
53945,1,mr.trump!!!!
53946,1,@capetown58:
53947,2,egypt?
53948,1,doing.-
53949,1,@firdousalidr:
53950,1,mag.
53951,1,@herbalist_mob:
53952,1,@dmxxx_:
53953,2,@sofia_mozek:
53954,1,@glenninvestor:
53955,1,world-but
53956,1,@benkilzer:
53957,2,@meenah83:
53958,1,state..
53959,2,---and
53960,1,"""stop"
53961,1,"frisk"""
53962,1,weiner!
53963,1,@richardflorenc1:
53964,1,@nathanamato:
53965,1,@michaelpampena
53966,1,preserved
53967,1,chelseas
53968,1,@wantddublovin:
53969,2,vancouver!
53970,1,"core.,08-17-2013"
53971,1,"07:08:34,6,7,false,368630413742194688
twitter"
53972,1,"state.."""
53973,1,great.again!
53974,1,@cookvol:
53975,1,@michaelpampena:
53976,1,@thineline4:
53977,1,@jaseduckman:
53978,1,pants.
53979,1,camo.
53980,1,#noworries
53981,1,jase!
53982,1,@newsoffamous_:
53983,2,"pageant"""
53984,5,@bravoandy
53985,1,@jnewt13:
53986,1,?develop
53987,3,failures.
53988,2,surest
53989,1,mind--business
53990,1,challenge---and
53991,1,@robertundefined
53992,2,"""midas"
53993,1,?never
53994,1,up.?
53995,1,strictly.
53996,1,me;
53997,1,@sjblueyes:
53998,1,re-stored
53999,1,"country!,08-16-2013"
54000,1,"12:22:31,24,11,false,368347034837086208
twitter"
54001,1,"android,@murraydavidcole:"
54002,1,hole.
54003,1,@phattim26:
54004,1,@vin609:
54005,5,jumped
54006,1,@sunlorrie:
54007,1,danscavino:
54008,1,https://t.co/sduuhk8gar
54009,1,@lbh39:
54010,1,tepid
54011,1,@catcrazy71:
54012,1,beauty-thanks.
54013,1,@mmanoff:
54014,1,tight-thanks!
54015,1,@zionslion777:
54016,1,obama'
54017,1,ststement
54018,1,dumb-now
54019,1,cry-our
54020,1,@stantheman74:
54021,1,sir;
54022,1,up.so
54023,1,@dylanbyers?
54024,2,nielsen
54025,1,1.@thisweekabc
54026,1,2.52
54027,1,shr1.91rtg
54028,1,.55
54029,3,25-54
54030,1,2.@meetthepress
54031,1,2.24
54032,1,shr1.61rtg
54033,1,.47
54034,1,w/@gstephanopoulos
54035,1,2.52m
54036,1,viewers?that?s
54037,1,https://t.co/rvbwv4lapu
54038,1,academy.
54039,1,rank!?
54040,1,http://t.co/hednppnemq
54041,1,?good
54042,1,communicators
54043,1,space.?
54044,1,message?@foxnews
54045,1,@stevemtalk
54046,12,@thefamilyleader
54047,1,http://t.co/xkshkcbnnv
54048,1,@carlotalorenabr
54049,1,coverup.
54050,1,@keithjmcconnell
54051,1,@dannydamico67
54052,1,"unreal"""
54053,2,think)
54054,1,@weekendinparis
54055,2,@shawnatova
54056,1,@lovemyklr
54057,1,@amieburton2010
54058,1,@tommyguns11
54059,1,amie.
54060,1,reaping
54061,1,levin's
54062,1,amendments:
54063,1,"republic"""
54064,1,@show5783
54065,1,@kelseyalxandraa
54066,1,kelsey.
54067,1,@drew4diamond
54068,1,740
54069,1,place--we
54070,2,thieves
54071,1,@macmiller?
54072,1,https://t.co/dna1ypdez2
54073,1,@rynecpl
54074,1,#theartofthedeal.
54075,1,"insight!"""
54076,1,@amp_abirpatel
54077,1,@sharondepp:
54078,1,ivankas
54079,1,style....simply
54080,1,:ddd
54081,1,kisses
54082,1,@ind_colts_fan:
54083,1,business?terminate
54084,1,@caleb_watson:
54085,1,#goodbusinessmove
54086,1,"wrong!,08-15-2013"
54087,1,"13:21:26,4,9,false,367999473160818688
twitter"
54088,1,"android,@candla:"
54089,1,"someone"""
54090,2,michelle!
54091,1,@lovemyklr:
54092,2,understand.
54093,1,"reagan.,08-15-2013"
54094,1,"13:15:08,2,4,false,367997889974657024
twitter"
54095,1,"android,@shawnatova"
54096,1,"thanks.,08-15-2013"
54097,1,"13:13:06,0,0,false,367997379020345344
twitter"
54098,1,"android,@thebigoffice:"
54099,1,@carlcicahn
54100,2,stock.
54101,1,i-phone
54102,1,(samsung)
54103,1,@gregmazares
54104,1,@timc1021
54105,1,@garrendj
54106,1,@justingodfrey
54107,2,@tommyguns11:
54108,1,#fixamerica
54109,2,@therealhamzeh:
54110,1,#countontrump
54111,1,@alfiraazzahra
54112,1,dissatisfied
54113,2,culture.
54114,1,"only1,08-15-2013"
54115,1,"03:17:01,22,19,false,367847369062490112
twitter"
54116,1,"android,@txbpd:"
54117,1,dvr.
54118,1,"speak!"""
54119,2,@adamcarolla
54120,2,#roadhard
54121,1,ext.
54122,1,http://t.co/qo6tq9dejp
54123,2,@randirobics
54124,1,recognition.?
54125,1,obamacare-lets
54126,1,"""tuff""!"
54127,1,through-most
54128,1,@getkraven:
54129,1,demorats
54130,2,@nicla_b:
54131,1,blackdog:
54132,1,"blog!,08-14-2013"
54133,1,"10:08:56,5,5,false,367588643139227648
twitter"
54134,1,"android,@carlotalorenabr:"
54135,1,"excited"""
54136,1,@garrykennedy:
54137,1,@chad_williams91:
54138,1,#world_leader
54139,1,#are
54140,1,#hired
54141,1,@americanwoman00:
54142,1,awesome?
54143,1,"you!,08-14-2013"
54144,1,"08:27:51,7,3,false,367563203007766528
twitter"
54145,1,"android,@mysticwolf12001:"
54146,1,"clinton"""
54147,1,@vinny_titone
54148,2,time-
54149,1,@vinny_titone:
54150,1,"beat;,08-14-2013"
54151,1,"03:16:37,15,16,false,367484878641954816
twitter"
54152,1,"android,@alerdzcuevas:"
54153,1,"mexico."""
54154,1,creative.?
54155,2,ogilvy
54156,1,?attorney
54157,1,whistleblower:
54158,1,benghazi?
54159,1,http://t.co/sb3cww4dau
54160,1,@twc
54161,2,timewarner
54162,1,service?this
54163,1,@twc.
54164,1,discounts?
54165,1,.@senmikelee
54166,1,obamacare.must
54167,1,http://t.co/b7v6wvy5kh
54168,2,@therightscoop
54169,2,patch
54170,5,@aol
54171,2,@huffingtonpost.
54172,1,armstrong!
54173,1,linkins
54174,1,@royalstr8tflush
54175,2,calculate
54176,2,@jtfoxx
54177,1,agree--@huffingtonpost
54178,1,armstrong.
54179,1,@jwhurter
54180,1,"africa?"""
54181,1,@blazebluntsky
54182,1,@flyinosubuckeye
54183,1,@comfynumb2012
54184,1,@andrew_patrick
54185,1,@dcgovweb
54186,1,@dcgovtwit
54187,1,done--too
54188,1,@coffeepleaseam
54189,1,@aka_wilhelm
54190,1,hay
54191,1,rolemodeland
54192,1,show(celebrity
54193,1,"apprentice)"""
54194,1,@rogergreig
54195,1,good.morning
54196,1,@therealblakeho:
54197,2,trumpin'
54198,1,people...and
54199,1,#ceo
54200,1,@zander_humes:
54201,1,@sayylalalaselah:
54202,1,#confessionnight
54203,1,@femiadebanji:
54204,1,@annelewischicag:
54205,1,twice?
54206,1,"time!,08-13-2013"
54207,1,"09:27:42,9,10,false,367215878943043584
twitter"
54208,1,"android,@samvuko:"
54209,1,"cool."""
54210,1,@d_raww16:
54211,1,@pencey_mouth:
54212,1,@mrniceewatch:
54213,1,sheets
54214,1,tomorrow.!
54215,1,bed-serta!
54216,1,@catspolitics:
54217,1,"stopped.!,08-13-2013"
54218,1,"09:13:12,8,9,false,367212227809783808
twitter"
54219,1,"android,@riggs_deb:"
54220,1,@markhansen295:
54221,1,@phlbaseballnsdr:
54222,1,@forevermcin
54223,1,countrynot
54224,1,@zdavi14:
54225,1,#rolemodel.
54226,1,@lordkaa213:
54227,1,@nautilus916:
54228,1,@k_monchk
54229,4,santorum
54230,4,bachmann
54231,1,@k_monchk:
54232,2,#obama!!
54233,1,woild.have
54234,1,-lets
54235,1,@drvinaychopra:
54236,1,golfer!
54237,1,@me2palas1yap:
54238,1,@naplessun4664
54239,1,"trump.,08-13-2013"
54240,1,"02:25:02,4,5,false,367109508570812416
twitter"
54241,1,"android,@scubapoet:"
54242,1,skin.
54243,4,:d
54244,1,@toure:
54245,1,@naplessun4664:
54246,1,maybe!
54247,2,@nicktryit
54248,2,1.3
54249,1,2.3
54250,1,@maximusreign:
54251,1,@cbauer71:
54252,1,@nicktryit:
54253,1,valid
54254,1,information..
54255,1,anyone??
54256,1,@39caroline:
54257,2,post.
54258,1,@ladygaydar:
54259,1,@lefthandedrant:
54260,3,re-run
54261,1,hour....and
54262,1,"dopey!,08-13-2013"
54263,1,"01:50:14,12,13,false,367100751275102208
twitter"
54264,1,"android,@ariannahuff"
54265,1,husband-you
54266,18,armstrong
54267,1,"weak?,08-13-2013"
54268,1,"01:48:11,7,3,false,367100236076158976
twitter"
54269,1,ex-husband
54270,1,"deal?,08-13-2013"
54271,1,"01:33:18,24,14,false,367096491263164416
twitter"
54272,2,junk
54273,1,me-they
54274,1,"careful.,08-13-2013"
54275,1,"01:24:57,52,64,false,367094391779119104
twitter"
54276,1,"client,@mofarber"
54277,1,quotes!
54278,1,going...
54279,2,@partylikerlove1
54280,1,@timm_martin
54281,1,choice:
54282,1,pet-friendly
54283,2,"hotel"""
54284,1,http://t.co/g30bfqgfe9
54285,1,tides
54286,1,riptides
54287,1,@stingluver
54288,2,logan
54289,1,"too!"""
54290,1,erin.
54291,1,@jodiyilek
54292,1,"?????"""
54293,1,@mjayshilling
54294,1,@sam_rellim
54295,3,true--thanks.
54296,1,@jasondufner
54297,2,trees
54298,1,brains.?
54299,1,@matthewsmales1
54300,1,@texas4:
54301,1,@duqville:
54302,1,@ronnakirkland:
54303,1,@kevinmartinri
54304,1,@sullivanshane9:
54305,1,http://t.co/rgda9ueons
54306,1,@liztemkin:
54307,1,la;
54308,1,prepaid
54309,2,discount
54310,1,sho
54311,1,tmc;
54312,1,$59/mo
54313,1,"+credit.,08-11-2013"
54314,1,"21:14:39,10,7,false,366669011028680704
twitter"
54315,1,championsip
54316,1,.much
54317,1,"customers?,08-11-2013"
54318,1,"19:50:27,94,35,false,366647823770861568
twitter"
54319,1,"android,@cobra4748:"
54320,1,@dtomback:
54321,1,desmoines
54322,1,"dan!,08-11-2013"
54323,1,"14:19:05,12,13,false,366564430667972609
twitter"
54324,1,"android,@tayloroftexas"
54325,1,"morning!,08-11-2013"
54326,1,"14:10:14,2,1,false,366562203136036864
twitter"
54327,1,"android,@thefamilyleader"
54328,1,"time!,08-11-2013"
54329,1,"14:07:58,0,0,false,366561632865886208
twitter"
54330,1,"android,@thenicksutton:"
54331,1,@thisweekabc!
54332,1,@michaelfrench52
54333,1,gusto!
54334,1,@charleslfreemn
54335,1,special!!!
54336,1,intetview
54337,1,@jonkarl-i
54338,1,edited!
54339,5,@not_that_actor
54340,1,interesting!!!
54341,1,@tplrrt1
54342,2,thomas!
54343,1,@den_rg:
54344,1,morning?
54345,1,@alikilmartin.
54346,1,@izakstrauss:
54347,1,compliments!!
54348,2,cynical
54349,1,lack.?
54350,1,stringer.
54351,1,contemptible
54352,2,http://t.co/pt4jrevifh
54353,1,montgomerie
54354,6,scotland?s
54355,1,?he's
54356,1,exempt.
54357,1,litter
54358,1,http://t.co/tqkkcly4vl
54359,1,redone
54360,1,reliable.
54361,1,danger-weiner?s
54362,2,sunk.
54363,1,stress?
54364,1,sexter.
54365,6,@bobvanderplaats?
54366,5,http://t.co/kwp1fv0ey9
54367,1,.@ascottpga
54368,1,playing--keep
54369,1,playing--we
54370,1,"""iowa"
54371,1,"transparent"""
54372,1,http://t.co/v0nbwq9vat
54373,1,@vattenfallgroup.
54374,1,http://t.co/ee5g0qzyid
54375,1,@aa_newey
54376,1,@austin_bighurt
54377,1,@billkicklighter
54378,1,@augustskaro
54379,1,@monikakovacs
54380,1,@jasondolan
54381,1,some!
54382,1,@masov40
54383,1,"""@ryanjorde"
54384,1,"#momoneymoproblems"""
54385,1,filings
54386,1,sir.?
54387,1,@chucktodd?one
54388,1,politics--
54389,1,@mattyd859
54390,1,"""@realdonaldtrump."
54391,1,thee
54392,1,@smumom54
54393,1,him--but
54394,1,@ny2dc_n_back
54395,2,@blackpoolsinger
54396,1,guy--and
54397,1,loyal!
54398,1,@brodie7878:
54399,1,@arcuate
54400,1,extinct
54401,1,cajole.
54402,1,@arcuate:
54403,2,freaking
54404,3,blades
54405,2,slice
54406,1,"yrs,08-09-2013"
54407,1,"04:41:25,1040,1066,false,365694278845997057
twitter"
54408,1,"android,@big1john:"
54409,1,mid-flight
54410,1,trump/giuliani
54411,1,trump/anyfreakingbody
54412,1,"delirious.,08-09-2013"
54413,1,"02:34:12,20,27,false,365662267557158912
twitter"
54414,1,"android,@showtimeshelby"
54415,1,"thanks,08-09-2013"
54416,1,"02:32:11,6,70,false,365661758108598272
twitter"
54417,1,"android,@mjobrey27"
54418,1,"66,08-09-2013"
54419,1,"02:28:40,2,1,false,365660872053497856
twitter"
54420,1,"android,@tloutengineer"
54421,1,"thanks.,08-09-2013"
54422,1,"02:24:37,0,0,false,365659853521293313
twitter"
54423,1,"android,@jackclemens1:"
54424,1,thsnks.
54425,1,@jake_grimes
54426,1,@clemensisland13
54427,1,time-happy
54428,1,@jtfoxx:
54429,1,@alex_leventis
54430,1,bestthx
54431,1,@scottlara1961
54432,2,@kylemccall4
54433,3,wildlife.
54434,1,"truth.,08-08-2013"
54435,1,"19:36:11,38,22,false,365557069320949760
twitter"
54436,1,"android,@kylemccall4"
54437,1,true-alex
54438,1,"people!,08-08-2013"
54439,1,"19:35:41,8,1,false,365556944334884866
twitter"
54440,1,"@macys.com,08-08-2013"
54441,1,"19:26:42,18,16,false,365554681281384448
twitter"
54442,2,"client,being"
54443,1,brand.that?s
54444,1,flourishing.
54445,1,"touch,08-08-2013"
54446,1,"18:29:23,200,100,false,365540258282090497
twitter"
54447,1,"exciting,08-08-2013"
54448,1,"17:45:12,16,8,false,365529136812408832
twitter"
54449,2,"client,?it?s"
54450,1,"champion,08-08-2013"
54451,1,"17:26:36,287,121,false,365524458091462656
twitter"
54452,1,"client,@maxknowsall"
54453,1,"please?"""
54454,1,@thebarkerbaker
54455,1,wonderful--and
54456,1,@lkr_fan24
54457,1,"hotel."""
54458,1,@davidperez728
54459,1,@gusman2013:
54460,1,president/
54461,1,trace!
54462,1,@mcleangolf:
54463,1,photos.
54464,1,@urplepingo
54465,1,@sjohnstonefilm
54466,1,virtues.
54467,1,cato
54468,1,?definiteness
54469,1,clement
54470,1,@flowergirl56
54471,1,@pikedagger1868
54472,3,chin
54473,1,@georgeptransue
54474,2,@bw
54475,1,@bradleymenglin
54476,1,@marc_soler1
54477,1,nidal
54478,1,$300g
54479,1,deprived
54480,1,benefits...
54481,1,.@vanityfair?s
54482,1,http://t.co/bhqyczgcww
54483,1,@godfreygr
54484,1,ian.
54485,1,show--see
54486,1,@tvmario
54487,1,@djkelly78
54488,1,walled
54489,1,loft
54490,1,http://t.co/yun5d14t0q
54491,1,redevelopment
54492,1,http://t.co/zjqnd3zruk
54493,1,@rudmania20
54494,1,shane.
54495,1,joke....
54496,1,https://t.co/dra34wseyg
54497,1,@ilerios97:
54498,1,amazing!!!!
54499,1,thanksbest
54500,1,@lisa_goforth:
54501,1,@alexsiminoff:
54502,1,@miket_ct:
54503,1,goddammit.
54504,2,rode
54505,1,@rachelyohee
54506,3,hi!
54507,1,@kelbug99
54508,1,@peterose
54509,3,hof
54510,1,@jagofficial:
54511,2,marrow
54512,1,"case.,08-07-2013"
54513,1,"01:20:10,14,16,false,364918860794707972
twitter"
54514,1,"android,@goharderfitness:"
54515,1,itnl
54516,1,suite!
54517,1,@mikeveltman
54518,1,@deneetro
54519,2,--benjamin
54520,1,titles
54521,1,http://t.co/ch2npjbcpz
54522,1,publications.
54523,3,@dianejackson9
54524,1,@brianryback
54525,1,@danielhr27
54526,2,@cloverc8
54527,1,else.albert
54528,1,time.thomas
54529,1,@j4k9flatley
54530,2,jake.
54531,1,whrn
54532,1,@__bolt
54533,2,@maggie101956:
54534,1,potus...just
54535,1,show...you
54536,1,future...god
54537,1,bless!!!
54538,1,@green_i4u
54539,1,@thephantomnj:
54540,1,@pgahistorybug
54541,1,@desiree_barela:
54542,1,"non-deal-makers."""
54543,1,"government."""
54544,1,@robrosales1
54545,2,rob!
54546,1,@mdsdaddotson
54547,1,fox-always
54548,2,greta!
54549,1,@mikelajnyc:
54550,1,ac.
54551,1,time!!!!!
54552,1,world-lots
54553,1,we.signed
54554,2,convert
54555,1,hotel-jobs!
54556,1,often.--mark
54557,1,@davymac_1972
54558,1,problem--and
54559,1,@anniehepburn
54560,1,omikrondreamer
54561,1,"ties?"""
54562,2,@austinsaysthat
54563,1,@fredrikeklundny
54564,1,assignment!!!!!
54565,1,"?"""
54566,1,fredrik!
54567,3,achieving
54568,1,goethe
54569,4,http://t.co/uw8lzesvrd
54570,1,carolla:
54571,1,http://t.co/4ez23shwy9
54572,2,@bw:
54573,1,"""thomas"
54574,3,"virginia"""
54575,1,http://t.co/ayus1q7gru
54576,1,@tamilasami
54577,1,"""yet."""
54578,1,@ronturner10
54579,1,"""action"
54580,2,foundational
54581,1,"success.""pablo"
54582,1,@tomuchpolitics:
54583,1,would-be
54584,1,themselves:
54585,1,@jeffgonyea
54586,1,@icallbullsh_t
54587,2,725
54588,4,ave
54589,1,10022.
54590,1,@liamvanvorhis:
54591,1,@uglytunaosu
54592,3,august.
54593,1,"$1500.,08-05-2013"
54594,1,"01:36:33,28,19,false,364198206017507329
twitter"
54595,1,"android,@kelley_1968:"
54596,1,#breast
54597,1,#cancer-
54598,1,rt!http://t.co/ninmzy1cgc
54599,1,@gallenofmilk13
54600,1,@edmondshami:
54601,1,#thingbig
54602,1,@daveperry71:
54603,2,promotion
54604,1,"it!,08-05-2013"
54605,1,"00:43:56,11,14,false,364184964688277504
twitter"
54606,1,"android,@noall"
54607,1,"you!,08-05-2013"
54608,1,"00:43:12,2,1,false,364184780948402176
twitter"
54609,1,"android,@lauren_boals:"
54610,1,sipping
54611,1,starbucks
54612,1,#amazing!
54613,1,@youwantthedjoe:
54614,1,@thenanney67:
54615,2,anticipating
54616,1,?history
54617,1,entrust
54618,1,timid.?
54619,1,@amyg2200
54620,2,sum
54621,1,http://t.co/lsvby2ls8b
54622,1,@mikeloyacenter
54623,1,fast.http://t.co/kwp1fv0ey9
54624,1,@trumpwinery's
54625,3,sparkling
54626,1,http://t.co/yfogpss8s3
54627,1,windfall.
54628,1,exemption
54629,1,http://t.co/iy34knpowz
54630,1,http://t.co/gliqupblnv
54631,1,"""phony"
54632,1,"scandal""?"
54633,1,forfeit
54634,1,esteem.
54635,3,@nautilus916
54636,2,@1986fed
54637,1,@jpickering1
54638,1,"major?"""
54639,2,confidently
54640,1,imagined.-
54641,1,@pattygras:
54642,1,@lcamp34
54643,1,@eboy12318
54644,1,@hattakzots:
54645,1,with.a
54646,1,@robocosby:
54647,1,depressed.
54648,1,@bobbassman:
54649,2,@anthonyolgin
54650,1,@kevinmartinri:
54651,1,http://t.co/fka9s2d0e8
54652,1,at.macy's!
54653,1,@ctormes:
54654,1,@patrick_gibson:
54655,1,capitalized
54656,6,cap
54657,1,(only)!
54658,1,@anthonyolgin:
54659,1,country!.
54660,1,@mhrynuik:
54661,1,@ashleymchandler
54662,2,joel
54663,1,@jgrant_realtor
54664,1,@healthy47:
54665,2,@shelleysherwin
54666,1,@etonlinealert
54667,1,http://t.co/uxdq4bf30k
54668,1,@nick_botha
54669,1,@compaqsstring3
54670,2,perhaps.
54671,1,pre-nup?i
54672,1,silda
54673,1,eliot?s
54674,2,girlfriend?
54675,1,@doug_barnard
54676,1,"#trumpvine"""
54677,1,pinstripes
54678,1,matthews.
54679,1,single-handedly
54680,1,trove
54681,1,intel.
54682,1,dealing!
54683,3,asylum
54684,1,http://t.co/wdwwbe83wz
54685,1,@willeshirey
54686,1,alma
54687,1,mater
54688,1,@kaplunm
54689,1,"russia?"""
54690,1,@thetylerdeboer
54691,1,honor--he
54692,1,@arseniohall's
54693,1,be----
54694,1,http://t.co/fyayuszvmq
54695,3,@arod
54696,1,https://t.co/wpzletlazm
54697,1,conceive
54698,1,achieve.?
54699,3,peale
54700,1,jokingly
54701,2,"""bring"
54702,1,"apple"""
54703,1,@durangorick:
54704,1,nope
54705,1,"head."""
54706,1,@shellysrt0527:
54707,1,label?
54708,1,@joelosteen:
54709,1,@1986fed:
54710,1,@the_iron_lad
54711,1,@sabrinarose2012:
54712,5,@teresa_giudice
54713,1,trump?
54714,1,teresa?
54715,1,#rhonj
54716,1,teresa-tell
54717,1,@meedcolin
54718,1,@firdousalidr
54719,1,@ccalder0811
54720,1,@tullthomas:
54721,1,@vicsecret2:
54722,1,guidice????
54723,1,person-hopefully
54724,2,@glenda_goff
54725,1,glenda!
54726,1,@shelleysherwin:
54727,1,@realdonaldtrump....trump
54728,1,soho......
54729,1,hotel....thanks.
54730,1,@an3t
54731,1,@rat4xmas
54732,1,tim!
54733,1,@hugozepedatv
54734,1,@cancer_champion
54735,2,@anniehepburn:
54736,2,@yankee
54737,4,a-rod.
54738,1,@klassnik
54739,1,bread
54740,1,@wsutt
54741,1,redoing
54742,1,"too?"""
54743,1,@sharonk720
54744,1,"u."""
54745,1,?phony
54746,1,scandal.?
54747,1,islamists.
54748,1,1970?s
54749,1,alarmists
54750,1,no-growth
54751,1,http://t.co/u1e9opo3fi
54752,1,http://t.co/oqkrzfjuhi
54753,1,@irene1969
54754,1,@senmikelee
54755,1,@postsports
54756,1,@barrysvrluga
54757,1,http://t.co/6njhbo5rmm
54758,1,?mentally
54759,1,wrong?
54760,1,http://t.co/v3gpzzbted
54761,1,@hilltube
