word,freq,probability,freq_iterated,probability_iterated
memories,47,0.00028535693903075784,48,0.00026471512791807067
fans,47,0.00028535693903075784,48,0.00026471512791807067
red,46,0.00027928551479606086,47,0.0002592002294197775
making,46,0.00027928551479606086,47,0.0002592002294197775
halloween,46,0.00027928551479606086,47,0.0002592002294197775
tbt,46,0.00027928551479606086,47,0.0002592002294197775
support,46,0.00027928551479606086,47,0.0002592002294197775
try,46,0.00027928551479606086,47,0.0002592002294197775
change,46,0.00027928551479606086,47,0.0002592002294197775
hi,46,0.00027928551479606086,47,0.0002592002294197775
tan,46,0.00027928551479606086,47,0.0002592002294197775
blonde,46,0.00027928551479606086,47,0.0002592002294197775
reggie_bush,45,0.0002732140905613639,46,0.0002536853309214844
collection,45,0.0002732140905613639,46,0.0002536853309214844
asleep,45,0.0002732140905613639,46,0.0002536853309214844
give,45,0.0002732140905613639,46,0.0002536853309214844
must,45,0.0002732140905613639,46,0.0002536853309214844
car,44,0.0002671426663266669,45,0.00024817043242319125
house,44,0.0002671426663266669,45,0.00024817043242319125
heart,44,0.0002671426663266669,45,0.00024817043242319125
white,44,0.0002671426663266669,45,0.00024817043242319125
through,44,0.0002671426663266669,45,0.00024817043242319125
finished,44,0.0002671426663266669,45,0.00024817043242319125
sears,44,0.0002671426663266669,45,0.00024817043242319125
quick,43,0.00026107124209196993,44,0.00024265553392489812
beauty,43,0.00026107124209196993,44,0.00024265553392489812
school,43,0.00026107124209196993,44,0.00024265553392489812
well,43,0.00026107124209196993,44,0.00024265553392489812
trending,43,0.00026107124209196993,44,0.00024265553392489812
r,43,0.00026107124209196993,44,0.00024265553392489812
music,43,0.00026107124209196993,44,0.00024265553392489812
forget,43,0.00026107124209196993,44,0.00024265553392489812
guess,43,0.00026107124209196993,44,0.00024265553392489812
heard,42,0.00025499981785727296,43,0.00023714063542660497
meeting,42,0.00025499981785727296,43,0.00023714063542660497
ny,42,0.00025499981785727296,43,0.00023714063542660497
'',42,0.00025499981785727296,43,0.00023714063542660497
lorenridinger,42,0.00025499981785727296,43,0.00023714063542660497
else,42,0.00025499981785727296,43,0.00023714063542660497
put,42,0.00025499981785727296,43,0.00023714063542660497
moment,42,0.00025499981785727296,43,0.00023714063542660497
book,42,0.00025499981785727296,43,0.00023714063542660497
call,41,0.000248928393622576,42,0.00023162573692831184
city,41,0.000248928393622576,42,0.00023162573692831184
dancing,41,0.000248928393622576,42,0.00023162573692831184
kktm,41,0.000248928393622576,42,0.00023162573692831184
until,41,0.000248928393622576,42,0.00023162573692831184
nothing,41,0.000248928393622576,42,0.00023162573692831184
done,41,0.000248928393622576,42,0.00023162573692831184
reggie,41,0.000248928393622576,42,0.00023162573692831184
summer,41,0.000248928393622576,42,0.00023162573692831184
news,41,0.000248928393622576,42,0.00023162573692831184
sad,41,0.000248928393622576,42,0.00023162573692831184
hour,40,0.000242856969387879,41,0.0002261108384300187
yummy,40,0.000242856969387879,41,0.0002261108384300187
kisses,40,0.000242856969387879,41,0.0002261108384300187
krisjenner,40,0.000242856969387879,41,0.0002261108384300187
because,40,0.000242856969387879,41,0.0002261108384300187
kimoji,40,0.000242856969387879,41,0.0002261108384300187
'd,40,0.000242856969387879,41,0.0002261108384300187
thought,40,0.000242856969387879,41,0.0002261108384300187
shopping,40,0.000242856969387879,41,0.0002261108384300187
since,40,0.000242856969387879,41,0.0002261108384300187
wear,40,0.000242856969387879,41,0.0002261108384300187
shooting,40,0.000242856969387879,41,0.0002261108384300187
sneak,40,0.000242856969387879,41,0.0002261108384300187
super,40,0.000242856969387879,41,0.0002261108384300187
those,39,0.00023678554515318203,40,0.00022059593993172555
magazine,39,0.00023678554515318203,40,0.00022059593993172555
face,39,0.00023678554515318203,40,0.00022059593993172555
yeezy,39,0.00023678554515318203,40,0.00022059593993172555
eating,39,0.00023678554515318203,40,0.00022059593993172555
same,39,0.00023678554515318203,40,0.00022059593993172555
x,39,0.00023678554515318203,40,0.00022059593993172555
awww,39,0.00023678554515318203,40,0.00022059593993172555
luv,38,0.00023071412091848505,39,0.00021508104143343242
side,38,0.00023071412091848505,39,0.00021508104143343242
blog,38,0.00023071412091848505,39,0.00021508104143343242
c,38,0.00023071412091848505,39,0.00021508104143343242
late,38,0.00023071412091848505,39,0.00021508104143343242
missed,38,0.00023071412091848505,39,0.00021508104143343242
dubai,38,0.00023071412091848505,39,0.00021508104143343242
