word,freq,probability,freq_iterated,probability_iterated
iamstevent,2,6.534260762744259e-06,3,8.892498584610642e-06
10:00pm,2,6.534260762744259e-06,3,8.892498584610642e-06
ploy,2,6.534260762744259e-06,3,8.892498584610642e-06
firefighters,2,6.534260762744259e-06,3,8.892498584610642e-06
ms-13,2,6.534260762744259e-06,3,8.892498584610642e-06
drivers,2,6.534260762744259e-06,3,8.892498584610642e-06
ept_rudyru,2,6.534260762744259e-06,3,8.892498584610642e-06
principle,2,6.534260762744259e-06,3,8.892498584610642e-06
jobsborder,2,6.534260762744259e-06,3,8.892498584610642e-06
retreat,2,6.534260762744259e-06,3,8.892498584610642e-06
15-0,2,6.534260762744259e-06,3,8.892498584610642e-06
conquered,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/yfhzd55gd9,2,6.534260762744259e-06,3,8.892498584610642e-06
peanuts,2,6.534260762744259e-06,3,8.892498584610642e-06
brianfinn96,2,6.534260762744259e-06,3,8.892498584610642e-06
annually,2,6.534260762744259e-06,3,8.892498584610642e-06
kangdedy_ri_1,2,6.534260762744259e-06,3,8.892498584610642e-06
amid,2,6.534260762744259e-06,3,8.892498584610642e-06
vladimirrussia7,2,6.534260762744259e-06,3,8.892498584610642e-06
chuffman48,2,6.534260762744259e-06,3,8.892498584610642e-06
artificial,2,6.534260762744259e-06,3,8.892498584610642e-06
provoke,2,6.534260762744259e-06,3,8.892498584610642e-06
sintianiej,2,6.534260762744259e-06,3,8.892498584610642e-06
sheer,2,6.534260762744259e-06,3,8.892498584610642e-06
spouses,2,6.534260762744259e-06,3,8.892498584610642e-06
ghostbusters,2,6.534260762744259e-06,3,8.892498584610642e-06
obamatrade,2,6.534260762744259e-06,3,8.892498584610642e-06
curious,2,6.534260762744259e-06,3,8.892498584610642e-06
pourquoipas20,2,6.534260762744259e-06,3,8.892498584610642e-06
mired,2,6.534260762744259e-06,3,8.892498584610642e-06
aides,2,6.534260762744259e-06,3,8.892498584610642e-06
cmille__,2,6.534260762744259e-06,3,8.892498584610642e-06
morningjoe,2,6.534260762744259e-06,3,8.892498584610642e-06
channyeats,2,6.534260762744259e-06,3,8.892498584610642e-06
measures,2,6.534260762744259e-06,3,8.892498584610642e-06
pivot,2,6.534260762744259e-06,3,8.892498584610642e-06
unenthusiastic,2,6.534260762744259e-06,3,8.892498584610642e-06
buildup,2,6.534260762744259e-06,3,8.892498584610642e-06
guardian,2,6.534260762744259e-06,3,8.892498584610642e-06
apparently,2,6.534260762744259e-06,3,8.892498584610642e-06
phillips,2,6.534260762744259e-06,3,8.892498584610642e-06
amaze,2,6.534260762744259e-06,3,8.892498584610642e-06
darren,2,6.534260762744259e-06,3,8.892498584610642e-06
fade,2,6.534260762744259e-06,3,8.892498584610642e-06
7:20,2,6.534260762744259e-06,3,8.892498584610642e-06
sanction,2,6.534260762744259e-06,3,8.892498584610642e-06
mall,2,6.534260762744259e-06,3,8.892498584610642e-06
betting,2,6.534260762744259e-06,3,8.892498584610642e-06
grey,2,6.534260762744259e-06,3,8.892498584610642e-06
onshoring,2,6.534260762744259e-06,3,8.892498584610642e-06
cases,2,6.534260762744259e-06,3,8.892498584610642e-06
duke,2,6.534260762744259e-06,3,8.892498584610642e-06
purpleheartday,2,6.534260762744259e-06,3,8.892498584610642e-06
58,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/4ucpdss8qk,2,6.534260762744259e-06,3,8.892498584610642e-06
ambjohnbolton,2,6.534260762744259e-06,3,8.892498584610642e-06
brentbozell,2,6.534260762744259e-06,3,8.892498584610642e-06
tn,2,6.534260762744259e-06,3,8.892498584610642e-06
conduct,2,6.534260762744259e-06,3,8.892498584610642e-06
michele_wv,2,6.534260762744259e-06,3,8.892498584610642e-06
marcmode,2,6.534260762744259e-06,3,8.892498584610642e-06
tabletoptaylaaa,2,6.534260762744259e-06,3,8.892498584610642e-06
mj_lee,2,6.534260762744259e-06,3,8.892498584610642e-06
ronsirak,2,6.534260762744259e-06,3,8.892498584610642e-06
guam,2,6.534260762744259e-06,3,8.892498584610642e-06
briellezolciak,2,6.534260762744259e-06,3,8.892498584610642e-06
forefathers,2,6.534260762744259e-06,3,8.892498584610642e-06
junior,2,6.534260762744259e-06,3,8.892498584610642e-06
sands,2,6.534260762744259e-06,3,8.892498584610642e-06
carsonmotz,2,6.534260762744259e-06,3,8.892498584610642e-06
mediabuzz,2,6.534260762744259e-06,3,8.892498584610642e-06
blake,2,6.534260762744259e-06,3,8.892498584610642e-06
beast,2,6.534260762744259e-06,3,8.892498584610642e-06
attributed,2,6.534260762744259e-06,3,8.892498584610642e-06
halperin,2,6.534260762744259e-06,3,8.892498584610642e-06
al-shabaab,2,6.534260762744259e-06,3,8.892498584610642e-06
-what,2,6.534260762744259e-06,3,8.892498584610642e-06
write-up,2,6.534260762744259e-06,3,8.892498584610642e-06
entertainer,2,6.534260762744259e-06,3,8.892498584610642e-06
jerrysan52,2,6.534260762744259e-06,3,8.892498584610642e-06
wears,2,6.534260762744259e-06,3,8.892498584610642e-06
audited,2,6.534260762744259e-06,3,8.892498584610642e-06
salmond,2,6.534260762744259e-06,3,8.892498584610642e-06
adores,2,6.534260762744259e-06,3,8.892498584610642e-06
cyprus,2,6.534260762744259e-06,3,8.892498584610642e-06
bobbyblanton1,2,6.534260762744259e-06,3,8.892498584610642e-06
3:00,2,6.534260762744259e-06,3,8.892498584610642e-06
achieved,2,6.534260762744259e-06,3,8.892498584610642e-06
velvet2708,2,6.534260762744259e-06,3,8.892498584610642e-06
floridians,2,6.534260762744259e-06,3,8.892498584610642e-06
non-politician,2,6.534260762744259e-06,3,8.892498584610642e-06
lobby,2,6.534260762744259e-06,3,8.892498584610642e-06
thewtftahoe,2,6.534260762744259e-06,3,8.892498584610642e-06
snowing,2,6.534260762744259e-06,3,8.892498584610642e-06
isnt,2,6.534260762744259e-06,3,8.892498584610642e-06
punches,2,6.534260762744259e-06,3,8.892498584610642e-06
images,2,6.534260762744259e-06,3,8.892498584610642e-06
marshall,2,6.534260762744259e-06,3,8.892498584610642e-06
vows,2,6.534260762744259e-06,3,8.892498584610642e-06
label,2,6.534260762744259e-06,3,8.892498584610642e-06
edandbev,2,6.534260762744259e-06,3,8.892498584610642e-06
godblesstheusa,2,6.534260762744259e-06,3,8.892498584610642e-06
cnnmoney,2,6.534260762744259e-06,3,8.892498584610642e-06
jebburtonracing,2,6.534260762744259e-06,3,8.892498584610642e-06
rapper,2,6.534260762744259e-06,3,8.892498584610642e-06
alexpappas,2,6.534260762744259e-06,3,8.892498584610642e-06
issued,2,6.534260762744259e-06,3,8.892498584610642e-06
northwesternsig,2,6.534260762744259e-06,3,8.892498584610642e-06
murekar,2,6.534260762744259e-06,3,8.892498584610642e-06
trump2016video,2,6.534260762744259e-06,3,8.892498584610642e-06
dasboot96,2,6.534260762744259e-06,3,8.892498584610642e-06
12:35,2,6.534260762744259e-06,3,8.892498584610642e-06
wells,2,6.534260762744259e-06,3,8.892498584610642e-06
perfectly,2,6.534260762744259e-06,3,8.892498584610642e-06
hunters,2,6.534260762744259e-06,3,8.892498584610642e-06
bird-killing,2,6.534260762744259e-06,3,8.892498584610642e-06
starving,2,6.534260762744259e-06,3,8.892498584610642e-06
whoopigoldberg,2,6.534260762744259e-06,3,8.892498584610642e-06
absentee,2,6.534260762744259e-06,3,8.892498584610642e-06
difficulty,2,6.534260762744259e-06,3,8.892498584610642e-06
robertundefined,2,6.534260762744259e-06,3,8.892498584610642e-06
tborio,2,6.534260762744259e-06,3,8.892498584610642e-06
lasker,2,6.534260762744259e-06,3,8.892498584610642e-06
colts,2,6.534260762744259e-06,3,8.892498584610642e-06
550,2,6.534260762744259e-06,3,8.892498584610642e-06
ianhanchett,2,6.534260762744259e-06,3,8.892498584610642e-06
elonmusk,2,6.534260762744259e-06,3,8.892498584610642e-06
marino_joanna,2,6.534260762744259e-06,3,8.892498584610642e-06
practitioners,2,6.534260762744259e-06,3,8.892498584610642e-06
australian,2,6.534260762744259e-06,3,8.892498584610642e-06
emerges,2,6.534260762744259e-06,3,8.892498584610642e-06
wapo,2,6.534260762744259e-06,3,8.892498584610642e-06
exceed,2,6.534260762744259e-06,3,8.892498584610642e-06
elephants,2,6.534260762744259e-06,3,8.892498584610642e-06
tool..,2,6.534260762744259e-06,3,8.892498584610642e-06
maniac,2,6.534260762744259e-06,3,8.892498584610642e-06
congresswoman,2,6.534260762744259e-06,3,8.892498584610642e-06
cavuto,2,6.534260762744259e-06,3,8.892498584610642e-06
250000,2,6.534260762744259e-06,3,8.892498584610642e-06
freidawashingt,2,6.534260762744259e-06,3,8.892498584610642e-06
druggies,2,6.534260762744259e-06,3,8.892498584610642e-06
ads..,2,6.534260762744259e-06,3,8.892498584610642e-06
rwildewrites,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/fagnwxq4xo,2,6.534260762744259e-06,3,8.892498584610642e-06
lockerbie,2,6.534260762744259e-06,3,8.892498584610642e-06
f.y.i,2,6.534260762744259e-06,3,8.892498584610642e-06
halting,2,6.534260762744259e-06,3,8.892498584610642e-06
savage,2,6.534260762744259e-06,3,8.892498584610642e-06
portfolio,2,6.534260762744259e-06,3,8.892498584610642e-06
lists,2,6.534260762744259e-06,3,8.892498584610642e-06
chop,2,6.534260762744259e-06,3,8.892498584610642e-06
circles,2,6.534260762744259e-06,3,8.892498584610642e-06
ashbash032,2,6.534260762744259e-06,3,8.892498584610642e-06
therealtmac11,2,6.534260762744259e-06,3,8.892498584610642e-06
officer,2,6.534260762744259e-06,3,8.892498584610642e-06
tea4freedom,2,6.534260762744259e-06,3,8.892498584610642e-06
qualify,2,6.534260762744259e-06,3,8.892498584610642e-06
signatures,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/2mpwsprdtz,2,6.534260762744259e-06,3,8.892498584610642e-06
sig,2,6.534260762744259e-06,3,8.892498584610642e-06
kbrocking,2,6.534260762744259e-06,3,8.892498584610642e-06
wrecked,2,6.534260762744259e-06,3,8.892498584610642e-06
wolfblitzercnn,2,6.534260762744259e-06,3,8.892498584610642e-06
establish,2,6.534260762744259e-06,3,8.892498584610642e-06
burials,2,6.534260762744259e-06,3,8.892498584610642e-06
tear,2,6.534260762744259e-06,3,8.892498584610642e-06
blitzer,2,6.534260762744259e-06,3,8.892498584610642e-06
crying,2,6.534260762744259e-06,3,8.892498584610642e-06
ibelieve,2,6.534260762744259e-06,3,8.892498584610642e-06
strategic,2,6.534260762744259e-06,3,8.892498584610642e-06
kiyosaki,2,6.534260762744259e-06,3,8.892498584610642e-06
toyota,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/chg5fha2q5,2,6.534260762744259e-06,3,8.892498584610642e-06
trounced,2,6.534260762744259e-06,3,8.892498584610642e-06
trumpnationalcn,2,6.534260762744259e-06,3,8.892498584610642e-06
busting,2,6.534260762744259e-06,3,8.892498584610642e-06
uninsured,2,6.534260762744259e-06,3,8.892498584610642e-06
beloved,2,6.534260762744259e-06,3,8.892498584610642e-06
mgr,2,6.534260762744259e-06,3,8.892498584610642e-06
witnessed,2,6.534260762744259e-06,3,8.892498584610642e-06
crumbling,2,6.534260762744259e-06,3,8.892498584610642e-06
opposing,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/2rs9vrs6mx,2,6.534260762744259e-06,3,8.892498584610642e-06
ticking,2,6.534260762744259e-06,3,8.892498584610642e-06
25000,2,6.534260762744259e-06,3,8.892498584610642e-06
wichita,2,6.534260762744259e-06,3,8.892498584610642e-06
personnel,2,6.534260762744259e-06,3,8.892498584610642e-06
godchick83,2,6.534260762744259e-06,3,8.892498584610642e-06
tolls,2,6.534260762744259e-06,3,8.892498584610642e-06
astound,2,6.534260762744259e-06,3,8.892498584610642e-06
ananavarro,2,6.534260762744259e-06,3,8.892498584610642e-06
t_sharp4,2,6.534260762744259e-06,3,8.892498584610642e-06
gardibates,2,6.534260762744259e-06,3,8.892498584610642e-06
fleet,2,6.534260762744259e-06,3,8.892498584610642e-06
idols,2,6.534260762744259e-06,3,8.892498584610642e-06
aloha,2,6.534260762744259e-06,3,8.892498584610642e-06
barrel,2,6.534260762744259e-06,3,8.892498584610642e-06
imports,2,6.534260762744259e-06,3,8.892498584610642e-06
fastfranky5,2,6.534260762744259e-06,3,8.892498584610642e-06
votetrumpmi,2,6.534260762744259e-06,3,8.892498584610642e-06
donal,2,6.534260762744259e-06,3,8.892498584610642e-06
univ,2,6.534260762744259e-06,3,8.892498584610642e-06
10/6/15,2,6.534260762744259e-06,3,8.892498584610642e-06
corporations,2,6.534260762744259e-06,3,8.892498584610642e-06
soccer,2,6.534260762744259e-06,3,8.892498584610642e-06
1973,2,6.534260762744259e-06,3,8.892498584610642e-06
yourefired,2,6.534260762744259e-06,3,8.892498584610642e-06
padraig,2,6.534260762744259e-06,3,8.892498584610642e-06
bpolitics,2,6.534260762744259e-06,3,8.892498584610642e-06
honolulu,2,6.534260762744259e-06,3,8.892498584610642e-06
arabianbusiness,2,6.534260762744259e-06,3,8.892498584610642e-06
plead,2,6.534260762744259e-06,3,8.892498584610642e-06
deputy,2,6.534260762744259e-06,3,8.892498584610642e-06
pipelines,2,6.534260762744259e-06,3,8.892498584610642e-06
pardon,2,6.534260762744259e-06,3,8.892498584610642e-06
plea,2,6.534260762744259e-06,3,8.892498584610642e-06
homeless,2,6.534260762744259e-06,3,8.892498584610642e-06
goodell,2,6.534260762744259e-06,3,8.892498584610642e-06
thankavet,2,6.534260762744259e-06,3,8.892498584610642e-06
hulkhogan,2,6.534260762744259e-06,3,8.892498584610642e-06
ranks,2,6.534260762744259e-06,3,8.892498584610642e-06
u.n,2,6.534260762744259e-06,3,8.892498584610642e-06
adams,2,6.534260762744259e-06,3,8.892498584610642e-06
imaginative,2,6.534260762744259e-06,3,8.892498584610642e-06
foundations,2,6.534260762744259e-06,3,8.892498584610642e-06
7:50,2,6.534260762744259e-06,3,8.892498584610642e-06
donnawr8,2,6.534260762744259e-06,3,8.892498584610642e-06
southsalem,2,6.534260762744259e-06,3,8.892498584610642e-06
9-11,2,6.534260762744259e-06,3,8.892498584610642e-06
dr_tweedy,2,6.534260762744259e-06,3,8.892498584610642e-06
nope,2,6.534260762744259e-06,3,8.892498584610642e-06
condone,2,6.534260762744259e-06,3,8.892498584610642e-06
nhgop,2,6.534260762744259e-06,3,8.892498584610642e-06
rspbscotland,2,6.534260762744259e-06,3,8.892498584610642e-06
tdavistonya,2,6.534260762744259e-06,3,8.892498584610642e-06
suggesting,2,6.534260762744259e-06,3,8.892498584610642e-06
maddow,2,6.534260762744259e-06,3,8.892498584610642e-06
endless,2,6.534260762744259e-06,3,8.892498584610642e-06
courtesy,2,6.534260762744259e-06,3,8.892498584610642e-06
renderings,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/uicdncftjs,2,6.534260762744259e-06,3,8.892498584610642e-06
khadeejanicolle,2,6.534260762744259e-06,3,8.892498584610642e-06
founded,2,6.534260762744259e-06,3,8.892498584610642e-06
noturbine,2,6.534260762744259e-06,3,8.892498584610642e-06
jimbrownnfl32,2,6.534260762744259e-06,3,8.892498584610642e-06
bore,2,6.534260762744259e-06,3,8.892498584610642e-06
javamedic,2,6.534260762744259e-06,3,8.892498584610642e-06
icer100,2,6.534260762744259e-06,3,8.892498584610642e-06
11/3,2,6.534260762744259e-06,3,8.892498584610642e-06
withdrawn,2,6.534260762744259e-06,3,8.892498584610642e-06
ancient,2,6.534260762744259e-06,3,8.892498584610642e-06
prestwick,2,6.534260762744259e-06,3,8.892498584610642e-06
hug,2,6.534260762744259e-06,3,8.892498584610642e-06
indicates,2,6.534260762744259e-06,3,8.892498584610642e-06
68,2,6.534260762744259e-06,3,8.892498584610642e-06
competed,2,6.534260762744259e-06,3,8.892498584610642e-06
kaymer,2,6.534260762744259e-06,3,8.892498584610642e-06
trumpfix,2,6.534260762744259e-06,3,8.892498584610642e-06
mechanical,2,6.534260762744259e-06,3,8.892498584610642e-06
disregard,2,6.534260762744259e-06,3,8.892498584610642e-06
inflammatory,2,6.534260762744259e-06,3,8.892498584610642e-06
german,2,6.534260762744259e-06,3,8.892498584610642e-06
digits,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/00phdhsb37,2,6.534260762744259e-06,3,8.892498584610642e-06
9-10,2,6.534260762744259e-06,3,8.892498584610642e-06
wayneroot,2,6.534260762744259e-06,3,8.892498584610642e-06
ballistic,2,6.534260762744259e-06,3,8.892498584610642e-06
lexingtonbobby,2,6.534260762744259e-06,3,8.892498584610642e-06
tyson,2,6.534260762744259e-06,3,8.892498584610642e-06
",11-03-2015",2,6.534260762744259e-06,3,8.892498584610642e-06
cwisecwise1,2,6.534260762744259e-06,3,8.892498584610642e-06
golfswingshirt,2,6.534260762744259e-06,3,8.892498584610642e-06
garners,2,6.534260762744259e-06,3,8.892498584610642e-06
pages,2,6.534260762744259e-06,3,8.892498584610642e-06
midterms,2,6.534260762744259e-06,3,8.892498584610642e-06
suite,2,6.534260762744259e-06,3,8.892498584610642e-06
artofthedeal,2,6.534260762744259e-06,3,8.892498584610642e-06
shootout,2,6.534260762744259e-06,3,8.892498584610642e-06
reduced,2,6.534260762744259e-06,3,8.892498584610642e-06
insolvency,2,6.534260762744259e-06,3,8.892498584610642e-06
conniving,2,6.534260762744259e-06,3,8.892498584610642e-06
briefed,2,6.534260762744259e-06,3,8.892498584610642e-06
authored,2,6.534260762744259e-06,3,8.892498584610642e-06
johneharmon,2,6.534260762744259e-06,3,8.892498584610642e-06
priorities,2,6.534260762744259e-06,3,8.892498584610642e-06
puke,2,6.534260762744259e-06,3,8.892498584610642e-06
26,2,6.534260762744259e-06,3,8.892498584610642e-06
horrifying,2,6.534260762744259e-06,3,8.892498584610642e-06
refuted,2,6.534260762744259e-06,3,8.892498584610642e-06
grandchildren,2,6.534260762744259e-06,3,8.892498584610642e-06
2x,2,6.534260762744259e-06,3,8.892498584610642e-06
lago,2,6.534260762744259e-06,3,8.892498584610642e-06
mar,2,6.534260762744259e-06,3,8.892498584610642e-06
brunch,2,6.534260762744259e-06,3,8.892498584610642e-06
taiwan,2,6.534260762744259e-06,3,8.892498584610642e-06
erotao,2,6.534260762744259e-06,3,8.892498584610642e-06
1.5m,2,6.534260762744259e-06,3,8.892498584610642e-06
theratzpack,2,6.534260762744259e-06,3,8.892498584610642e-06
..but,2,6.534260762744259e-06,3,8.892498584610642e-06
aaszkler,2,6.534260762744259e-06,3,8.892498584610642e-06
approach,2,6.534260762744259e-06,3,8.892498584610642e-06
foxesba,2,6.534260762744259e-06,3,8.892498584610642e-06
paterno,2,6.534260762744259e-06,3,8.892498584610642e-06
manipulated,2,6.534260762744259e-06,3,8.892498584610642e-06
hilary,2,6.534260762744259e-06,3,8.892498584610642e-06
aleksmm,2,6.534260762744259e-06,3,8.892498584610642e-06
pigs,2,6.534260762744259e-06,3,8.892498584610642e-06
manassas,2,6.534260762744259e-06,3,8.892498584610642e-06
tonite,2,6.534260762744259e-06,3,8.892498584610642e-06
streaming,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/tickbt5xnh,2,6.534260762744259e-06,3,8.892498584610642e-06
powerhouse,2,6.534260762744259e-06,3,8.892498584610642e-06
.cont,2,6.534260762744259e-06,3,8.892498584610642e-06
massergio,2,6.534260762744259e-06,3,8.892498584610642e-06
al-megrahi,2,6.534260762744259e-06,3,8.892498584610642e-06
repealing,2,6.534260762744259e-06,3,8.892498584610642e-06
freely,2,6.534260762744259e-06,3,8.892498584610642e-06
joshmcelveen,2,6.534260762744259e-06,3,8.892498584610642e-06
wmur9,2,6.534260762744259e-06,3,8.892498584610642e-06
",04-30-2013",2,6.534260762744259e-06,3,8.892498584610642e-06
nigel_farage,2,6.534260762744259e-06,3,8.892498584610642e-06
marianorivera,2,6.534260762744259e-06,3,8.892498584610642e-06
jdistaso,2,6.534260762744259e-06,3,8.892498584610642e-06
michaelurso2,2,6.534260762744259e-06,3,8.892498584610642e-06
professionally,2,6.534260762744259e-06,3,8.892498584610642e-06
motamazebegreat,2,6.534260762744259e-06,3,8.892498584610642e-06
aesthetic,2,6.534260762744259e-06,3,8.892498584610642e-06
pg1701,2,6.534260762744259e-06,3,8.892498584610642e-06
njunger_19,2,6.534260762744259e-06,3,8.892498584610642e-06
favorites,2,6.534260762744259e-06,3,8.892498584610642e-06
institute,2,6.534260762744259e-06,3,8.892498584610642e-06
fusion,2,6.534260762744259e-06,3,8.892498584610642e-06
akudej25,2,6.534260762744259e-06,3,8.892498584610642e-06
abbas,2,6.534260762744259e-06,3,8.892498584610642e-06
kev_360,2,6.534260762744259e-06,3,8.892498584610642e-06
expo2020,2,6.534260762744259e-06,3,8.892498584610642e-06
ordering,2,6.534260762744259e-06,3,8.892498584610642e-06
relevant,2,6.534260762744259e-06,3,8.892498584610642e-06
emohermione,2,6.534260762744259e-06,3,8.892498584610642e-06
annoyed,2,6.534260762744259e-06,3,8.892498584610642e-06
osama,2,6.534260762744259e-06,3,8.892498584610642e-06
sooo,2,6.534260762744259e-06,3,8.892498584610642e-06
real-estate,2,6.534260762744259e-06,3,8.892498584610642e-06
highway,2,6.534260762744259e-06,3,8.892498584610642e-06
unsafe,2,6.534260762744259e-06,3,8.892498584610642e-06
'a,2,6.534260762744259e-06,3,8.892498584610642e-06
jeffjlpa1,2,6.534260762744259e-06,3,8.892498584610642e-06
costareports,2,6.534260762744259e-06,3,8.892498584610642e-06
travesty,2,6.534260762744259e-06,3,8.892498584610642e-06
fluid,2,6.534260762744259e-06,3,8.892498584610642e-06
gingrich,2,6.534260762744259e-06,3,8.892498584610642e-06
basilicaceo,2,6.534260762744259e-06,3,8.892498584610642e-06
hunterboss1996,2,6.534260762744259e-06,3,8.892498584610642e-06
generosity,2,6.534260762744259e-06,3,8.892498584610642e-06
hypocrisy,2,6.534260762744259e-06,3,8.892498584610642e-06
9:30pm,2,6.534260762744259e-06,3,8.892498584610642e-06
rod,2,6.534260762744259e-06,3,8.892498584610642e-06
wattersworld,2,6.534260762744259e-06,3,8.892498584610642e-06
surgeon,2,6.534260762744259e-06,3,8.892498584610642e-06
originalarts1,2,6.534260762744259e-06,3,8.892498584610642e-06
monty,2,6.534260762744259e-06,3,8.892498584610642e-06
noticing,2,6.534260762744259e-06,3,8.892498584610642e-06
stanleycup,2,6.534260762744259e-06,3,8.892498584610642e-06
1600,2,6.534260762744259e-06,3,8.892498584610642e-06
beliefs,2,6.534260762744259e-06,3,8.892498584610642e-06
ichicagoscott,2,6.534260762744259e-06,3,8.892498584610642e-06
penguins,2,6.534260762744259e-06,3,8.892498584610642e-06
chevy,2,6.534260762744259e-06,3,8.892498584610642e-06
convocation,2,6.534260762744259e-06,3,8.892498584610642e-06
monmouth,2,6.534260762744259e-06,3,8.892498584610642e-06
helpful,2,6.534260762744259e-06,3,8.892498584610642e-06
explodes,2,6.534260762744259e-06,3,8.892498584610642e-06
ffc,2,6.534260762744259e-06,3,8.892498584610642e-06
miraculous,2,6.534260762744259e-06,3,8.892498584610642e-06
ive,2,6.534260762744259e-06,3,8.892498584610642e-06
116,2,6.534260762744259e-06,3,8.892498584610642e-06
apprentice..,2,6.534260762744259e-06,3,8.892498584610642e-06
11sheila11,2,6.534260762744259e-06,3,8.892498584610642e-06
deployed,2,6.534260762744259e-06,3,8.892498584610642e-06
stevieboy_63,2,6.534260762744259e-06,3,8.892498584610642e-06
polite,2,6.534260762744259e-06,3,8.892498584610642e-06
jj55334767,2,6.534260762744259e-06,3,8.892498584610642e-06
seemed,2,6.534260762744259e-06,3,8.892498584610642e-06
condominiums,2,6.534260762744259e-06,3,8.892498584610642e-06
messages,2,6.534260762744259e-06,3,8.892498584610642e-06
hrdiva_ny,2,6.534260762744259e-06,3,8.892498584610642e-06
kurtz,2,6.534260762744259e-06,3,8.892498584610642e-06
50m,2,6.534260762744259e-06,3,8.892498584610642e-06
cook,2,6.534260762744259e-06,3,8.892498584610642e-06
joetrippi,2,6.534260762744259e-06,3,8.892498584610642e-06
m_foresta,2,6.534260762744259e-06,3,8.892498584610642e-06
hopeless,2,6.534260762744259e-06,3,8.892498584610642e-06
sirenasola,2,6.534260762744259e-06,3,8.892498584610642e-06
dearly,2,6.534260762744259e-06,3,8.892498584610642e-06
bowe,2,6.534260762744259e-06,3,8.892498584610642e-06
bridgetmarie89,2,6.534260762744259e-06,3,8.892498584610642e-06
strengthentheus,2,6.534260762744259e-06,3,8.892498584610642e-06
wastehe,2,6.534260762744259e-06,3,8.892498584610642e-06
thenewsclub_us,2,6.534260762744259e-06,3,8.892498584610642e-06
lib,2,6.534260762744259e-06,3,8.892498584610642e-06
intention,2,6.534260762744259e-06,3,8.892498584610642e-06
tuning,2,6.534260762744259e-06,3,8.892498584610642e-06
pants,2,6.534260762744259e-06,3,8.892498584610642e-06
includes,2,6.534260762744259e-06,3,8.892498584610642e-06
missy,2,6.534260762744259e-06,3,8.892498584610642e-06
rustinniles,2,6.534260762744259e-06,3,8.892498584610642e-06
grants,2,6.534260762744259e-06,3,8.892498584610642e-06
surplus,2,6.534260762744259e-06,3,8.892498584610642e-06
mountain,2,6.534260762744259e-06,3,8.892498584610642e-06
bows,2,6.534260762744259e-06,3,8.892498584610642e-06
-great,2,6.534260762744259e-06,3,8.892498584610642e-06
savesaeed,2,6.534260762744259e-06,3,8.892498584610642e-06
imprisoned,2,6.534260762744259e-06,3,8.892498584610642e-06
quiet,2,6.534260762744259e-06,3,8.892498584610642e-06
josephangel247,2,6.534260762744259e-06,3,8.892498584610642e-06
poroshenko,2,6.534260762744259e-06,3,8.892498584610642e-06
tanked,2,6.534260762744259e-06,3,8.892498584610642e-06
backers,2,6.534260762744259e-06,3,8.892498584610642e-06
ibusinesslounge,2,6.534260762744259e-06,3,8.892498584610642e-06
opo,2,6.534260762744259e-06,3,8.892498584610642e-06
affairs,2,6.534260762744259e-06,3,8.892498584610642e-06
thedonald,2,6.534260762744259e-06,3,8.892498584610642e-06
kristinaoakes,2,6.534260762744259e-06,3,8.892498584610642e-06
petro,2,6.534260762744259e-06,3,8.892498584610642e-06
81,2,6.534260762744259e-06,3,8.892498584610642e-06
",12-13-2015",2,6.534260762744259e-06,3,8.892498584610642e-06
lukedonald,2,6.534260762744259e-06,3,8.892498584610642e-06
johnny4arizona,2,6.534260762744259e-06,3,8.892498584610642e-06
ah,2,6.534260762744259e-06,3,8.892498584610642e-06
l3nny85,2,6.534260762744259e-06,3,8.892498584610642e-06
trumphotel,2,6.534260762744259e-06,3,8.892498584610642e-06
proudly,2,6.534260762744259e-06,3,8.892498584610642e-06
pleads,2,6.534260762744259e-06,3,8.892498584610642e-06
dvr,2,6.534260762744259e-06,3,8.892498584610642e-06
slightly,2,6.534260762744259e-06,3,8.892498584610642e-06
richardroeper,2,6.534260762744259e-06,3,8.892498584610642e-06
suspects,2,6.534260762744259e-06,3,8.892498584610642e-06
realkingrobbo,2,6.534260762744259e-06,3,8.892498584610642e-06
insights,2,6.534260762744259e-06,3,8.892498584610642e-06
scots,2,6.534260762744259e-06,3,8.892498584610642e-06
mikemessina_,2,6.534260762744259e-06,3,8.892498584610642e-06
amstaffbru,2,6.534260762744259e-06,3,8.892498584610642e-06
platinum,2,6.534260762744259e-06,3,8.892498584610642e-06
protestors,2,6.534260762744259e-06,3,8.892498584610642e-06
yall,2,6.534260762744259e-06,3,8.892498584610642e-06
buckeye,2,6.534260762744259e-06,3,8.892498584610642e-06
//t.co/,2,6.534260762744259e-06,3,8.892498584610642e-06
teamusa,2,6.534260762744259e-06,3,8.892498584610642e-06
weakened,2,6.534260762744259e-06,3,8.892498584610642e-06
recount,2,6.534260762744259e-06,3,8.892498584610642e-06
bluejoni,2,6.534260762744259e-06,3,8.892498584610642e-06
