freq,word,probability,freq_iterated,probability_iterated
16,sure,0.0003285218569697965,17,0.000296146609992335
16,april,0.0003285218569697965,17,0.000296146609992335
16,take,0.0003285218569697965,17,0.000296146609992335
16,kill,0.0003285218569697965,17,0.000296146609992335
16,video,0.0003285218569697965,17,0.000296146609992335
16,//,0.0003285218569697965,17,0.000296146609992335
16,size,0.0003285218569697965,17,0.000296146609992335
16,both,0.0003285218569697965,17,0.000296146609992335
15,seems,0.00030798924090918425,16,0.0002787262211692565
15,morning,0.00030798924090918425,16,0.0002787262211692565
15,west,0.00030798924090918425,16,0.0002787262211692565
15,told,0.00030798924090918425,16,0.0002787262211692565
15,earth?s,0.00030798924090918425,16,0.0002787262211692565
15,ground,0.00030798924090918425,16,0.0002787262211692565
15,posted,0.00030798924090918425,16,0.0002787262211692565
15,we?re,0.00030798924090918425,16,0.0002787262211692565
15,north,0.00030798924090918425,16,0.0002787262211692565
15,birthday,0.00030798924090918425,16,0.0002787262211692565
15,la,0.00030798924090918425,16,0.0002787262211692565
15,``,0.00030798924090918425,16,0.0002787262211692565
15,eat,0.00030798924090918425,16,0.0002787262211692565
15,work,0.00030798924090918425,16,0.0002787262211692565
15,common,0.00030798924090918425,16,0.0002787262211692565
15,born,0.00030798924090918425,16,0.0002787262211692565
15,crosses,0.00030798924090918425,16,0.0002787262211692565
15,bad,0.00030798924090918425,16,0.0002787262211692565
15,hit,0.00030798924090918425,16,0.0002787262211692565
15,hemisphere,0.00030798924090918425,16,0.0002787262211692565
15,...,0.00030798924090918425,16,0.0002787262211692565
15,large,0.00030798924090918425,16,0.0002787262211692565
15,answer,0.00030798924090918425,16,0.0002787262211692565
15,olympics,0.00030798924090918425,16,0.0002787262211692565
15,learn,0.00030798924090918425,16,0.0002787262211692565
15,begins,0.00030798924090918425,16,0.0002787262211692565
15,2011,0.00030798924090918425,16,0.0002787262211692565
15,try,0.00030798924090918425,16,0.0002787262211692565
15,takes,0.00030798924090918425,16,0.0002787262211692565
15,field,0.00030798924090918425,16,0.0002787262211692565
15,inch,0.00030798924090918425,16,0.0002787262211692565
15,americans,0.00030798924090918425,16,0.0002787262211692565
14,reach,0.000287456624848572,15,0.00026130583234617796
14,nature,0.000287456624848572,15,0.00026130583234617796
14,nice,0.000287456624848572,15,0.00026130583234617796
14,alien,0.000287456624848572,15,0.00026130583234617796
14,country,0.000287456624848572,15,0.00026130583234617796
14,knew,0.000287456624848572,15,0.00026130583234617796
14,/,0.000287456624848572,15,0.00026130583234617796
14,sunset,0.000287456624848572,15,0.00026130583234617796
14,due,0.000287456624848572,15,0.00026130583234617796
14,perspective,0.000287456624848572,15,0.00026130583234617796
14,million,0.000287456624848572,15,0.00026130583234617796
14,truth,0.000287456624848572,15,0.00026130583234617796
14,blame,0.000287456624848572,15,0.00026130583234617796
14,set,0.000287456624848572,15,0.00026130583234617796
14,spot,0.000287456624848572,15,0.00026130583234617796
14,scientifically,0.000287456624848572,15,0.00026130583234617796
14,plus,0.000287456624848572,15,0.00026130583234617796
14,football,0.000287456624848572,15,0.00026130583234617796
14,side,0.000287456624848572,15,0.00026130583234617796
14,looks,0.000287456624848572,15,0.00026130583234617796
14,shows,0.000287456624848572,15,0.00026130583234617796
14,few,0.000287456624848572,15,0.00026130583234617796
14,goes,0.000287456624848572,15,0.00026130583234617796
14,fall,0.000287456624848572,15,0.00026130583234617796
14,bang,0.000287456624848572,15,0.00026130583234617796
14,8,0.000287456624848572,15,0.00026130583234617796
